legacy_row,legacy_key,new_ref,runtime_key,group,context,source_file,source_line,source_ref
473,menu.tooltip.passive.good_plus,menu.tooltip.passive.good_plus,menu.tooltip.passive.good_plus,menu,Loc_T fallback in Tooltip_PassiveLineHuman,scripts/scr_menu/scr_menu.gml,259,Tooltip_PassiveLineHuman:259
474,menu.tooltip.passive.good_plus_colon,menu.tooltip.passive.good_plus_colon,menu.tooltip.passive.good_plus_colon,menu,Loc_T fallback in Tooltip_PassiveLineHuman,scripts/scr_menu/scr_menu.gml,258,Tooltip_PassiveLineHuman:258
475,menu.tooltip.passive.once_per_turn,menu.tooltip.passive.once_per_turn,menu.tooltip.passive.once_per_turn,menu,Loc_T fallback in Tooltip_PassiveLineHuman,scripts/scr_menu/scr_menu.gml,255,Tooltip_PassiveLineHuman:255
476,menu.tooltip.passive.to,menu.tooltip.passive.to,menu.tooltip.passive.to,menu,Loc_T fallback in Tooltip_PassiveLineHuman,scripts/scr_menu/scr_menu.gml,254,Tooltip_PassiveLineHuman:254
477,menu.tooltip.skill.mp,menu.tooltip.skill.mp,menu.tooltip.skill.mp,menu,Loc_T fallback in Tooltip_BuildSkillLines,scripts/scr_menu/scr_menu.gml,669,Tooltip_BuildSkillLines:669
478,menu.tooltip.skill.mp_target,menu.tooltip.skill.mp_target,menu.tooltip.skill.mp_target,menu,Loc_T fallback in Tooltip_BuildItemLines,scripts/scr_menu/scr_menu.gml,641,Tooltip_BuildItemLines:641
479,menu.tooltip.skill.target_suffix,menu.tooltip.skill.target_suffix,menu.tooltip.skill.target_suffix,menu,Loc_T fallback in Tooltip_BuildSkillLines,scripts/scr_menu/scr_menu.gml,673,Tooltip_BuildSkillLines:673
480,menu.tooltip.stat.agi.desc,menu.tooltip.stat.agi.desc,menu.tooltip.stat.agi.desc,menu,Loc_T fallback in Tooltip_BuildStatLines,scripts/scr_menu/scr_menu.gml,462,Tooltip_BuildStatLines:462
481,menu.tooltip.stat.def.desc,menu.tooltip.stat.def.desc,menu.tooltip.stat.def.desc,menu,Loc_T fallback in Tooltip_BuildStatLines,scripts/scr_menu/scr_menu.gml,465,Tooltip_BuildStatLines:465
482,menu.tooltip.stat.default.desc,menu.tooltip.stat.default.desc,menu.tooltip.stat.default.desc,menu,Loc_T fallback in Tooltip_BuildStatLines,scripts/scr_menu/scr_menu.gml,474,Tooltip_BuildStatLines:474
483,menu.tooltip.stat.intt.desc,menu.tooltip.stat.intt.desc,menu.tooltip.stat.intt.desc,menu,Loc_T fallback in Tooltip_BuildStatLines,scripts/scr_menu/scr_menu.gml,468,Tooltip_BuildStatLines:468
484,menu.tooltip.stat.luck.desc,menu.tooltip.stat.luck.desc,menu.tooltip.stat.luck.desc,menu,Loc_T fallback in Tooltip_BuildStatLines,scripts/scr_menu/scr_menu.gml,471,Tooltip_BuildStatLines:471
485,menu.tooltip.stat.pending_plus,menu.tooltip.stat.pending_plus,menu.tooltip.stat.pending_plus,menu,Loc_T fallback in Tooltip_BuildStatLines,scripts/scr_menu/scr_menu.gml,450,Tooltip_BuildStatLines:450
486,menu.tooltip.stat.pending_zero,menu.tooltip.stat.pending_zero,menu.tooltip.stat.pending_zero,menu,Loc_T fallback in Tooltip_BuildStatLines,scripts/scr_menu/scr_menu.gml,454,Tooltip_BuildStatLines:454
487,menu.tooltip.stat.str.desc,menu.tooltip.stat.str.desc,menu.tooltip.stat.str.desc,menu,Loc_T fallback in Tooltip_BuildStatLines,scripts/scr_menu/scr_menu.gml,459,Tooltip_BuildStatLines:459
488,menu.tooltip.status.default,menu.tooltip.status.default,menu.tooltip.status.default,menu,Loc_T fallback in Tooltip_StatusName,scripts/scr_menu/scr_menu.gml,236,Tooltip_StatusName:236
489,menu.tooltip.status.line,menu.tooltip.status.line,menu.tooltip.status.line,menu,Loc_T fallback in Tooltip_SkillSingleStatusLine,scripts/scr_menu/scr_menu.gml,333,Tooltip_SkillSingleStatusLine:333
490,menu.tooltip.status.turns_short,menu.tooltip.status.turns_short,menu.tooltip.status.turns_short,menu,Loc_T fallback in Tooltip_SkillMultiStatusLine,scripts/scr_menu/scr_menu.gml,369,Tooltip_SkillMultiStatusLine:369
491,menu.tooltip.status.turns_suffix,menu.tooltip.status.turns_suffix,menu.tooltip.status.turns_suffix,menu,Loc_T fallback in Tooltip_SkillSingleStatusLine,scripts/scr_menu/scr_menu.gml,339,Tooltip_SkillSingleStatusLine:339
492,menu.tooltip.statuses.more,menu.tooltip.statuses.more,menu.tooltip.statuses.more,menu,Loc_T fallback in Tooltip_SkillMultiStatusLine,scripts/scr_menu/scr_menu.gml,383,Tooltip_SkillMultiStatusLine:383
493,menu.tooltip.statuses.prefix,menu.tooltip.statuses.prefix,menu.tooltip.statuses.prefix,menu,Loc_T fallback in Tooltip_SkillMultiStatusLine,scripts/scr_menu/scr_menu.gml,377,Tooltip_SkillMultiStatusLine:377
494,menu.tooltip.target.all,menu.tooltip.target.all,menu.tooltip.target.all,menu,Loc_T fallback in Tooltip_TargetName,scripts/scr_menu/scr_menu.gml,211,Tooltip_TargetName:211
495,menu.tooltip.target.all_allies,menu.tooltip.target.all_allies,menu.tooltip.target.all_allies,menu,Loc_T fallback in Tooltip_TargetName,scripts/scr_menu/scr_menu.gml,210,Tooltip_TargetName:210
496,menu.tooltip.target.all_enemies,menu.tooltip.target.all_enemies,menu.tooltip.target.all_enemies,menu,Loc_T fallback in Tooltip_TargetName,scripts/scr_menu/scr_menu.gml,209,Tooltip_TargetName:209
497,menu.tooltip.target.enemy,menu.tooltip.target.enemy,menu.tooltip.target.enemy,menu,Loc_T fallback in Tooltip_TargetName,scripts/scr_menu/scr_menu.gml,208,Tooltip_TargetName:208
498,menu.tooltip.target.self,menu.tooltip.target.self,menu.tooltip.target.self,menu,Loc_T fallback in Tooltip_TargetName,scripts/scr_menu/scr_menu.gml,207,Tooltip_TargetName:207
499,menu.tooltip.target.unknown,menu.tooltip.target.unknown,menu.tooltip.target.unknown,menu,Loc_T fallback in Tooltip_TargetName,scripts/scr_menu/scr_menu.gml,213,Tooltip_TargetName:213
500,menu.tooltip_builditemlines.572.0,menu.tooltip_builditemlines.572.0,menu.tooltip_builditemlines.572.0,menu,Tooltip_BuildItemLines UI/message text,scripts/scr_menu/scr_menu.gml,572,Tooltip_BuildItemLines:572
501,menu.tooltip_builditemlines.572.1,menu.tooltip_builditemlines.572.1,menu.tooltip_builditemlines.572.1,menu,Tooltip_BuildItemLines UI/message text,scripts/scr_menu/scr_menu.gml,572,Tooltip_BuildItemLines:572
502,menu.tooltip_builditemlines.585.0,menu.tooltip_builditemlines.585.0,menu.tooltip_builditemlines.585.0,menu,Tooltip_BuildItemLines UI/message text,scripts/scr_menu/scr_menu.gml,585,Tooltip_BuildItemLines:585
503,menu.tooltip_builditemlines.585.1,menu.tooltip_builditemlines.585.1,menu.tooltip_builditemlines.585.1,menu,Tooltip_BuildItemLines UI/message text,scripts/scr_menu/scr_menu.gml,585,Tooltip_BuildItemLines:585
504,menu.tooltip_builditemlines.603.0,menu.tooltip_builditemlines.603.0,menu.tooltip_builditemlines.603.0,menu,Tooltip_BuildItemLines UI/message text,scripts/scr_menu/scr_menu.gml,603,Tooltip_BuildItemLines:603
505,menu.tooltip_builditemlines.603.1,menu.tooltip_builditemlines.603.1,menu.tooltip_builditemlines.603.1,menu,Tooltip_BuildItemLines UI/message text,scripts/scr_menu/scr_menu.gml,603,Tooltip_BuildItemLines:603
506,menu.tooltip_builditemlines.617.0,menu.tooltip_builditemlines.617.0,menu.tooltip_builditemlines.617.0,menu,Tooltip_BuildItemLines UI/message text,scripts/scr_menu/scr_menu.gml,617,Tooltip_BuildItemLines:617
507,menu.tooltip_builditemlines.617.1,menu.tooltip_builditemlines.617.1,menu.tooltip_builditemlines.617.1,menu,Tooltip_BuildItemLines UI/message text,scripts/scr_menu/scr_menu.gml,617,Tooltip_BuildItemLines:617
508,menu.tooltip_builditemlines.623.0,menu.tooltip_builditemlines.623.0,menu.tooltip_builditemlines.623.0,menu,Tooltip_BuildItemLines UI/message text,scripts/scr_menu/scr_menu.gml,623,Tooltip_BuildItemLines:623
509,menu.tooltip_builditemlines.623.1,menu.tooltip_builditemlines.623.1,menu.tooltip_builditemlines.623.1,menu,Tooltip_BuildItemLines UI/message text,scripts/scr_menu/scr_menu.gml,623,Tooltip_BuildItemLines:623
510,menu.tooltip_builditemlines.633.0,menu.tooltip_builditemlines.633.0,menu.tooltip_builditemlines.633.0,menu,Tooltip_BuildItemLines UI/message text,scripts/scr_menu/scr_menu.gml,633,Tooltip_BuildItemLines:633
511,menu.tooltip_builditemlines.633.1,menu.tooltip_builditemlines.633.1,menu.tooltip_builditemlines.633.1,menu,Tooltip_BuildItemLines UI/message text,scripts/scr_menu/scr_menu.gml,633,Tooltip_BuildItemLines:633
512,menu.tooltip_builditemlines.641.0,menu.tooltip_builditemlines.641.0,menu.tooltip_builditemlines.641.0,menu,Tooltip_BuildItemLines UI/message text,scripts/scr_menu/scr_menu.gml,641,Tooltip_BuildItemLines:641
513,menu.tooltip_builditemlines.641.1,menu.tooltip_builditemlines.641.1,menu.tooltip_builditemlines.641.1,menu,Tooltip_BuildItemLines UI/message text,scripts/scr_menu/scr_menu.gml,641,Tooltip_BuildItemLines:641
514,menu.tooltip_builditemlines.652.0,menu.tooltip_builditemlines.652.0,menu.tooltip_builditemlines.652.0,menu,Tooltip_BuildItemLines UI/message text,scripts/scr_menu/scr_menu.gml,652,Tooltip_BuildItemLines:652
515,menu.tooltip_builditemlines.652.1,menu.tooltip_builditemlines.652.1,menu.tooltip_builditemlines.652.1,menu,Tooltip_BuildItemLines UI/message text,scripts/scr_menu/scr_menu.gml,652,Tooltip_BuildItemLines:652
516,menu.tooltip_builditemlines.656.0,menu.tooltip_builditemlines.656.0,menu.tooltip_builditemlines.656.0,menu,Tooltip_BuildItemLines UI/message text,scripts/scr_menu/scr_menu.gml,656,Tooltip_BuildItemLines:656
517,menu.tooltip_builditemlines.656.1,menu.tooltip_builditemlines.656.1,menu.tooltip_builditemlines.656.1,menu,Tooltip_BuildItemLines UI/message text,scripts/scr_menu/scr_menu.gml,656,Tooltip_BuildItemLines:656
518,menu.tooltip_buildstatlines.450.0,menu.tooltip_buildstatlines.450.0,menu.tooltip_buildstatlines.450.0,menu,Tooltip_BuildStatLines UI/message text,scripts/scr_menu/scr_menu.gml,450,Tooltip_BuildStatLines:450
519,menu.tooltip_buildstatlines.450.1,menu.tooltip_buildstatlines.450.1,menu.tooltip_buildstatlines.450.1,menu,Tooltip_BuildStatLines UI/message text,scripts/scr_menu/scr_menu.gml,450,Tooltip_BuildStatLines:450
520,menu.tooltip_buildstatlines.454.0,menu.tooltip_buildstatlines.454.0,menu.tooltip_buildstatlines.454.0,menu,Tooltip_BuildStatLines UI/message text,scripts/scr_menu/scr_menu.gml,454,Tooltip_BuildStatLines:454
521,menu.tooltip_buildstatlines.454.1,menu.tooltip_buildstatlines.454.1,menu.tooltip_buildstatlines.454.1,menu,Tooltip_BuildStatLines UI/message text,scripts/scr_menu/scr_menu.gml,454,Tooltip_BuildStatLines:454
522,menu.tooltip_buildstatlines.459.0,menu.tooltip_buildstatlines.459.0,menu.tooltip_buildstatlines.459.0,menu,Tooltip_BuildStatLines UI/message text,scripts/scr_menu/scr_menu.gml,459,Tooltip_BuildStatLines:459
523,menu.tooltip_buildstatlines.459.1,menu.tooltip_buildstatlines.459.1,menu.tooltip_buildstatlines.459.1,menu,Tooltip_BuildStatLines UI/message text,scripts/scr_menu/scr_menu.gml,459,Tooltip_BuildStatLines:459
524,menu.tooltip_buildstatlines.462.0,menu.tooltip_buildstatlines.462.0,menu.tooltip_buildstatlines.462.0,menu,Tooltip_BuildStatLines UI/message text,scripts/scr_menu/scr_menu.gml,462,Tooltip_BuildStatLines:462
525,menu.tooltip_buildstatlines.462.1,menu.tooltip_buildstatlines.462.1,menu.tooltip_buildstatlines.462.1,menu,Tooltip_BuildStatLines UI/message text,scripts/scr_menu/scr_menu.gml,462,Tooltip_BuildStatLines:462
526,menu.tooltip_buildstatlines.465.0,menu.tooltip_buildstatlines.465.0,menu.tooltip_buildstatlines.465.0,menu,Tooltip_BuildStatLines UI/message text,scripts/scr_menu/scr_menu.gml,465,Tooltip_BuildStatLines:465
527,menu.tooltip_buildstatlines.465.1,menu.tooltip_buildstatlines.465.1,menu.tooltip_buildstatlines.465.1,menu,Tooltip_BuildStatLines UI/message text,scripts/scr_menu/scr_menu.gml,465,Tooltip_BuildStatLines:465
528,menu.tooltip_buildstatlines.468.0,menu.tooltip_buildstatlines.468.0,menu.tooltip_buildstatlines.468.0,menu,Tooltip_BuildStatLines UI/message text,scripts/scr_menu/scr_menu.gml,468,Tooltip_BuildStatLines:468
529,menu.tooltip_buildstatlines.468.1,menu.tooltip_buildstatlines.468.1,menu.tooltip_buildstatlines.468.1,menu,Tooltip_BuildStatLines UI/message text,scripts/scr_menu/scr_menu.gml,468,Tooltip_BuildStatLines:468
530,menu.tooltip_buildstatlines.471.0,menu.tooltip_buildstatlines.471.0,menu.tooltip_buildstatlines.471.0,menu,Tooltip_BuildStatLines UI/message text,scripts/scr_menu/scr_menu.gml,471,Tooltip_BuildStatLines:471
531,menu.tooltip_buildstatlines.471.1,menu.tooltip_buildstatlines.471.1,menu.tooltip_buildstatlines.471.1,menu,Tooltip_BuildStatLines UI/message text,scripts/scr_menu/scr_menu.gml,471,Tooltip_BuildStatLines:471
532,menu.tooltip_buildstatlines.474.0,menu.tooltip_buildstatlines.474.0,menu.tooltip_buildstatlines.474.0,menu,Tooltip_BuildStatLines UI/message text,scripts/scr_menu/scr_menu.gml,474,Tooltip_BuildStatLines:474
533,menu.tooltip_buildstatlines.474.1,menu.tooltip_buildstatlines.474.1,menu.tooltip_buildstatlines.474.1,menu,Tooltip_BuildStatLines UI/message text,scripts/scr_menu/scr_menu.gml,474,Tooltip_BuildStatLines:474
534,menu.tooltip_skilleffectlines.416.0,menu.tooltip_skilleffectlines.416.0,menu.tooltip_skilleffectlines.416.0,menu,Tooltip_SkillEffectLines UI/message text,scripts/scr_menu/scr_menu.gml,416,Tooltip_SkillEffectLines:416
535,menu.tooltip_skilleffectlines.416.1,menu.tooltip_skilleffectlines.416.1,menu.tooltip_skilleffectlines.416.1,menu,Tooltip_SkillEffectLines UI/message text,scripts/scr_menu/scr_menu.gml,416,Tooltip_SkillEffectLines:416
536,menu.tooltip_skilleffectlines.424.0,menu.tooltip_skilleffectlines.424.0,menu.tooltip_skilleffectlines.424.0,menu,Tooltip_SkillEffectLines UI/message text,scripts/scr_menu/scr_menu.gml,424,Tooltip_SkillEffectLines:424
537,menu.tooltip_skilleffectlines.424.1,menu.tooltip_skilleffectlines.424.1,menu.tooltip_skilleffectlines.424.1,menu,Tooltip_SkillEffectLines UI/message text,scripts/scr_menu/scr_menu.gml,424,Tooltip_SkillEffectLines:424
538,menu.tooltip_skilleffectlines.428.0,menu.tooltip_skilleffectlines.428.0,menu.tooltip_skilleffectlines.428.0,menu,Tooltip_SkillEffectLines UI/message text,scripts/scr_menu/scr_menu.gml,428,Tooltip_SkillEffectLines:428
539,menu.tooltip_skilleffectlines.428.1,menu.tooltip_skilleffectlines.428.1,menu.tooltip_skilleffectlines.428.1,menu,Tooltip_SkillEffectLines UI/message text,scripts/scr_menu/scr_menu.gml,428,Tooltip_SkillEffectLines:428
540,menu.tooltip_skilleffectlines.432.0,menu.tooltip_skilleffectlines.432.0,menu.tooltip_skilleffectlines.432.0,menu,Tooltip_SkillEffectLines UI/message text,scripts/scr_menu/scr_menu.gml,432,Tooltip_SkillEffectLines:432
541,menu.tooltip_skilleffectlines.432.1,menu.tooltip_skilleffectlines.432.1,menu.tooltip_skilleffectlines.432.1,menu,Tooltip_SkillEffectLines UI/message text,scripts/scr_menu/scr_menu.gml,432,Tooltip_SkillEffectLines:432
542,menu.tooltip_skilleffectlines.437.0,menu.tooltip_skilleffectlines.437.0,menu.tooltip_skilleffectlines.437.0,menu,Tooltip_SkillEffectLines UI/message text,scripts/scr_menu/scr_menu.gml,437,Tooltip_SkillEffectLines:437
543,menu.tooltip_skilleffectlines.437.1,menu.tooltip_skilleffectlines.437.1,menu.tooltip_skilleffectlines.437.1,menu,Tooltip_SkillEffectLines UI/message text,scripts/scr_menu/scr_menu.gml,437,Tooltip_SkillEffectLines:437
544,pause.option.exit_main,pause.option.exit_main,pause.option.exit_main,pause,Loc_T fallback in PauseMenu_Ensure,scripts/scr_menu/scr_menu.gml,2466,PauseMenu_Ensure:2466
545,pause.option.resume,pause.option.resume,pause.option.resume,pause,Loc_T fallback in PauseMenu_Ensure,scripts/scr_menu/scr_menu.gml,2464,PauseMenu_Ensure:2464
546,pause.option.settings,pause.option.settings,pause.option.settings,pause,Loc_T fallback in PauseMenu_Ensure,scripts/scr_menu/scr_menu.gml,2465,PauseMenu_Ensure:2465
547,save.back,save.back,save.back,save,Loc_T fallback in SaveMenu_Draw,scripts/scr_save_menu/scr_save_menu.gml,685,SaveMenu_Draw:685
548,save.confirm.delete,save.confirm.delete,save.confirm.delete,save,Loc_T fallback in SaveMenu_Draw,scripts/scr_save_menu/scr_save_menu.gml,714,SaveMenu_Draw:714
549,save.confirm.load,save.confirm.load,save.confirm.load,save,Loc_T fallback in SaveMenu_Draw,scripts/scr_save_menu/scr_save_menu.gml,715,SaveMenu_Draw:715
550,save.confirm.overwrite,save.confirm.overwrite,save.confirm.overwrite,save,Loc_T fallback in SaveMenu_Draw,scripts/scr_save_menu/scr_save_menu.gml,716,SaveMenu_Draw:716
551,save.confirm.save,save.confirm.save,save.confirm.save,save,Loc_T fallback in SaveMenu_Draw,scripts/scr_save_menu/scr_save_menu.gml,717,SaveMenu_Draw:717
552,save.delete,save.delete,save.delete,save,Loc_T fallback in SaveMenu_Draw,scripts/scr_save_menu/scr_save_menu.gml,606,SaveMenu_Draw:606
553,save.level.short,save.level.short,save.level.short,save,Loc_T fallback in SaveMenu_Draw,scripts/scr_save_menu/scr_save_menu.gml,600,SaveMenu_Draw:600
554,save.msg.no_game_saves,save.msg.no_game_saves,save.msg.no_game_saves,save,Loc_T fallback in SaveMenu_Handle,scripts/scr_save_menu/scr_save_menu.gml,523,SaveMenu_Handle:523
555,save.msg.no_saved_games_found,save.msg.no_saved_games_found,save.msg.no_saved_games_found,save,Loc_T fallback in SaveMenu_Handle,scripts/scr_save_menu/scr_save_menu.gml,357,SaveMenu_Handle:357
556,save.savemenu_draw.606.0,save.savemenu_draw.606.0,save.savemenu_draw.606.0,save,SaveMenu_Draw UI/message text,scripts/scr_save_menu/scr_save_menu.gml,606,SaveMenu_Draw:606
557,save.savemenu_draw.606.1,save.savemenu_draw.606.1,save.savemenu_draw.606.1,save,SaveMenu_Draw UI/message text,scripts/scr_save_menu/scr_save_menu.gml,606,SaveMenu_Draw:606
558,save.savemenu_draw.685.0,save.savemenu_draw.685.0,save.savemenu_draw.685.0,save,SaveMenu_Draw UI/message text,scripts/scr_save_menu/scr_save_menu.gml,685,SaveMenu_Draw:685
559,save.savemenu_draw.685.1,save.savemenu_draw.685.1,save.savemenu_draw.685.1,save,SaveMenu_Draw UI/message text,scripts/scr_save_menu/scr_save_menu.gml,685,SaveMenu_Draw:685
560,save.savemenu_draw.695.0,save.savemenu_draw.695.0,save.savemenu_draw.695.0,save,SaveMenu_Draw UI/message text,scripts/scr_save_menu/scr_save_menu.gml,695,SaveMenu_Draw:695
561,save.savemenu_draw.695.1,save.savemenu_draw.695.1,save.savemenu_draw.695.1,save,SaveMenu_Draw UI/message text,scripts/scr_save_menu/scr_save_menu.gml,695,SaveMenu_Draw:695
562,save.savemenu_draw.756.0,save.savemenu_draw.756.0,save.savemenu_draw.756.0,save,SaveMenu_Draw UI/message text,scripts/scr_save_menu/scr_save_menu.gml,756,SaveMenu_Draw:756
563,save.savemenu_draw.756.1,save.savemenu_draw.756.1,save.savemenu_draw.756.1,save,SaveMenu_Draw UI/message text,scripts/scr_save_menu/scr_save_menu.gml,756,SaveMenu_Draw:756
564,save.savemenu_draw.757.0,save.savemenu_draw.757.0,save.savemenu_draw.757.0,save,SaveMenu_Draw UI/message text,scripts/scr_save_menu/scr_save_menu.gml,757,SaveMenu_Draw:757
565,save.savemenu_draw.757.1,save.savemenu_draw.757.1,save.savemenu_draw.757.1,save,SaveMenu_Draw UI/message text,scripts/scr_save_menu/scr_save_menu.gml,757,SaveMenu_Draw:757
566,save.savemenu_draw.786.0,save.savemenu_draw.786.0,save.savemenu_draw.786.0,save,SaveMenu_Draw UI/message text,scripts/scr_save_menu/scr_save_menu.gml,786,SaveMenu_Draw:786
567,save.savemenu_draw.786.1,save.savemenu_draw.786.1,save.savemenu_draw.786.1,save,SaveMenu_Draw UI/message text,scripts/scr_save_menu/scr_save_menu.gml,786,SaveMenu_Draw:786
568,save.savemenu_handle.357.0,save.savemenu_handle.357.0,save.savemenu_handle.357.0,save,SaveMenu_Handle UI/message text,scripts/scr_save_menu/scr_save_menu.gml,357,SaveMenu_Handle:357
569,save.savemenu_handle.357.1,save.savemenu_handle.357.1,save.savemenu_handle.357.1,save,SaveMenu_Handle UI/message text,scripts/scr_save_menu/scr_save_menu.gml,357,SaveMenu_Handle:357
570,save.savemenu_handle.523.0,save.savemenu_handle.523.0,save.savemenu_handle.523.0,save,SaveMenu_Handle UI/message text,scripts/scr_save_menu/scr_save_menu.gml,523,SaveMenu_Handle:523
571,save.savemenu_handle.523.1,save.savemenu_handle.523.1,save.savemenu_handle.523.1,save,SaveMenu_Handle UI/message text,scripts/scr_save_menu/scr_save_menu.gml,523,SaveMenu_Handle:523
572,save.slot.prefix,save.slot.prefix,save.slot.prefix,save,Loc_T fallback in SaveMenu_Draw,scripts/scr_save_menu/scr_save_menu.gml,598,SaveMenu_Draw:598
573,save.title.load,save.title.load,save.title.load,save,Loc_T fallback in SaveMenu_Draw,scripts/scr_save_menu/scr_save_menu.gml,586,SaveMenu_Draw:586
574,save.title.save,save.title.save,save.title.save,save,Loc_T fallback in SaveMenu_Draw,scripts/scr_save_menu/scr_save_menu.gml,587,SaveMenu_Draw:587
575,settings.difficulty.option.0,settings.difficulty.option.0,settings.difficulty.option.0,settings,Difficulty option,objects/obj_start_controller/Create_0.gml,3,difficulty_options[0]
576,settings.difficulty.option.1,settings.difficulty.option.1,settings.difficulty.option.1,settings,Difficulty option,objects/obj_start_controller/Create_0.gml,3,difficulty_options[1]
577,settings.difficulty.option.2,settings.difficulty.option.2,settings.difficulty.option.2,settings,Loc_T fallback in Difficulty_Label,scripts/scr_player/scr_player.gml,59,Difficulty_Label:59
578,settings.row.apply,settings.row.apply,settings.row.apply,settings,Loc_T fallback in SettingsPopup_Draw,scripts/scr_menu/scr_menu.gml,2411,SettingsPopup_Draw:2411
579,settings.row.back,settings.row.back,settings.row.back,settings,Loc_T fallback in SettingsPopup_Draw,scripts/scr_menu/scr_menu.gml,2415,SettingsPopup_Draw:2415
580,settings.row.bgm,settings.row.bgm,settings.row.bgm,settings,Loc_T fallback in SettingsPopup_Draw,scripts/scr_menu/scr_menu.gml,2399,SettingsPopup_Draw:2399
581,settings.row.language,settings.row.language,settings.row.language,settings,Loc_T fallback in SettingsPopup_Draw,scripts/scr_menu/scr_menu.gml,2407,SettingsPopup_Draw:2407
582,settings.row.scale,settings.row.scale,settings.row.scale,settings,Loc_T fallback in SettingsPopup_Draw,scripts/scr_menu/scr_menu.gml,2403,SettingsPopup_Draw:2403
583,settings.row.sfx,settings.row.sfx,settings.row.sfx,settings,Loc_T fallback in SettingsPopup_Draw,scripts/scr_menu/scr_menu.gml,2395,SettingsPopup_Draw:2395
584,settings.row.ui,settings.row.ui,settings.row.ui,settings,Loc_T fallback in SettingsPopup_Draw,scripts/scr_menu/scr_menu.gml,2391,SettingsPopup_Draw:2391
585,settings.section.audio,settings.section.audio,settings.section.audio,settings,Loc_T fallback in SettingsPopup_Draw,scripts/scr_menu/scr_menu.gml,2380,SettingsPopup_Draw:2380
586,settings.section.display,settings.section.display,settings.section.display,settings,Loc_T fallback in SettingsPopup_Draw,scripts/scr_menu/scr_menu.gml,2381,SettingsPopup_Draw:2381
587,settings.settingspopup_draw.2362.0,settings.settingspopup_draw.2362.0,settings.settingspopup_draw.2362.0,settings,SettingsPopup_Draw UI/message text,scripts/scr_menu/scr_menu.gml,2362,SettingsPopup_Draw:2362
588,settings.settingspopup_draw.2362.1,settings.settingspopup_draw.2362.1,settings.settingspopup_draw.2362.1,settings,SettingsPopup_Draw UI/message text,scripts/scr_menu/scr_menu.gml,2362,SettingsPopup_Draw:2362
589,settings.settingspopup_draw.2380.0,settings.settingspopup_draw.2380.0,settings.settingspopup_draw.2380.0,settings,SettingsPopup_Draw UI/message text,scripts/scr_menu/scr_menu.gml,2380,SettingsPopup_Draw:2380
590,settings.settingspopup_draw.2380.1,settings.settingspopup_draw.2380.1,settings.settingspopup_draw.2380.1,settings,SettingsPopup_Draw UI/message text,scripts/scr_menu/scr_menu.gml,2380,SettingsPopup_Draw:2380
591,settings.settingspopup_draw.2381.0,settings.settingspopup_draw.2381.0,settings.settingspopup_draw.2381.0,settings,SettingsPopup_Draw UI/message text,scripts/scr_menu/scr_menu.gml,2381,SettingsPopup_Draw:2381
592,settings.settingspopup_draw.2381.1,settings.settingspopup_draw.2381.1,settings.settingspopup_draw.2381.1,settings,SettingsPopup_Draw UI/message text,scripts/scr_menu/scr_menu.gml,2381,SettingsPopup_Draw:2381
593,settings.settingspopup_draw.2391.0,settings.settingspopup_draw.2391.0,settings.settingspopup_draw.2391.0,settings,SettingsPopup_Draw UI/message text,scripts/scr_menu/scr_menu.gml,2391,SettingsPopup_Draw:2391
594,settings.settingspopup_draw.2391.1,settings.settingspopup_draw.2391.1,settings.settingspopup_draw.2391.1,settings,SettingsPopup_Draw UI/message text,scripts/scr_menu/scr_menu.gml,2391,SettingsPopup_Draw:2391
595,settings.settingspopup_draw.2395.0,settings.settingspopup_draw.2395.0,settings.settingspopup_draw.2395.0,settings,SettingsPopup_Draw UI/message text,scripts/scr_menu/scr_menu.gml,2395,SettingsPopup_Draw:2395
596,settings.settingspopup_draw.2395.1,settings.settingspopup_draw.2395.1,settings.settingspopup_draw.2395.1,settings,SettingsPopup_Draw UI/message text,scripts/scr_menu/scr_menu.gml,2395,SettingsPopup_Draw:2395
597,settings.settingspopup_draw.2399.0,settings.settingspopup_draw.2399.0,settings.settingspopup_draw.2399.0,settings,SettingsPopup_Draw UI/message text,scripts/scr_menu/scr_menu.gml,2399,SettingsPopup_Draw:2399
598,settings.settingspopup_draw.2399.1,settings.settingspopup_draw.2399.1,settings.settingspopup_draw.2399.1,settings,SettingsPopup_Draw UI/message text,scripts/scr_menu/scr_menu.gml,2399,SettingsPopup_Draw:2399
599,settings.settingspopup_draw.2403.0,settings.settingspopup_draw.2403.0,settings.settingspopup_draw.2403.0,settings,SettingsPopup_Draw UI/message text,scripts/scr_menu/scr_menu.gml,2403,SettingsPopup_Draw:2403
600,settings.settingspopup_draw.2403.1,settings.settingspopup_draw.2403.1,settings.settingspopup_draw.2403.1,settings,SettingsPopup_Draw UI/message text,scripts/scr_menu/scr_menu.gml,2403,SettingsPopup_Draw:2403
601,settings.settingspopup_draw.2407.0,settings.settingspopup_draw.2407.0,settings.settingspopup_draw.2407.0,settings,SettingsPopup_Draw UI/message text,scripts/scr_menu/scr_menu.gml,2407,SettingsPopup_Draw:2407
602,settings.settingspopup_draw.2407.1,settings.settingspopup_draw.2407.1,settings.settingspopup_draw.2407.1,settings,SettingsPopup_Draw UI/message text,scripts/scr_menu/scr_menu.gml,2407,SettingsPopup_Draw:2407
